"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","502","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","validateNodeGroupThrowsExceptionWhenClusterNameIsEmpty()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","11","","de.lenneflow.lenneflowterraformserver.repository.AccessTokenRepositoryTest","","de.lenneflow.lenneflowterraformserver.repository.AccessTokenRepositoryTest","","findByUidReturnsNullWhenTokenDoesNotExist()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","6","","de.lenneflow.lenneflowterraformserver.util.UtilTest","","de.lenneflow.lenneflowterraformserver.util.UtilTest","","getBaseDirCreatesDirectoryIfNotExists()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","2","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","validateNodeGroupThrowsExceptionWhenRegionIsEmpty()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","4","","de.lenneflow.lenneflowterraformserver.util.UtilTest","","de.lenneflow.lenneflowterraformserver.util.UtilTest","","runCmdCommandReturnsExitCode()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","1","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","validateNodeGroupThrowsExceptionWhenRegionIsNull()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","1","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","validateClusterDoesNotThrowExceptionWhenValid()",""
"failed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","6","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","getConnectionTokenThrowsExceptionWhenCloudProviderNotSupported()",""
"failed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","8","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","pingReturnsErrorMessageWhenTerraformIsNotInstalled()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","12","","de.lenneflow.lenneflowterraformserver.util.UtilTest","","de.lenneflow.lenneflowterraformserver.util.UtilTest","","getClusterDirCreatesDirectoryIfNotExists()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","2","","de.lenneflow.lenneflowterraformserver.repository.ClusterRepositoryTest","","de.lenneflow.lenneflowterraformserver.repository.ClusterRepositoryTest","","findByUidReturnsClusterWhenExists()",""
"failed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","6","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","getConnectionTokenReturnsTokenWhenExistsAndNotExpired()",""
"failed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","8","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","getClusterReturnsNullWhenClusterDoesNotExist()",""
"failed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","6","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","getConnectionTokenStartsNewThread()",""
"failed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","6","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","deleteClusterThrowsExceptionWhenClusterNotFound()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","1","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","validateNodeGroupDoesNotThrowExceptionWhenValid()",""
"failed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","7","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","createOrUpdateClusterStartsNewThread()",""
"failed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","5","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","createOrUpdateClusterCreatesNewClusterWhenClusterDoesNotExist()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","1","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","validateNodeGroupThrowsExceptionWhenMaximumNodeCountIsNegative()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","2","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","validateClusterThrowsExceptionWhenClusterNameIsEmpty()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","4","","de.lenneflow.lenneflowterraformserver.repository.ClusterRepositoryTest","","de.lenneflow.lenneflowterraformserver.repository.ClusterRepositoryTest","","findByCloudProviderAndClusterNameAndRegionReturnsClusterWhenExists()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","1","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","validateNodeGroupThrowsExceptionWhenMaximumNodeCountIsLessThanOne()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","2","","de.lenneflow.lenneflowterraformserver.repository.CredentialRepositoryTest","","de.lenneflow.lenneflowterraformserver.repository.CredentialRepositoryTest","","saveCredentialSuccessfully()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","21","","de.lenneflow.lenneflowterraformserver.repository.AccessTokenRepositoryTest","","de.lenneflow.lenneflowterraformserver.repository.AccessTokenRepositoryTest","","deleteAccessTokenSuccessfully()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","3","","de.lenneflow.lenneflowterraformserver.repository.CredentialRepositoryTest","","de.lenneflow.lenneflowterraformserver.repository.CredentialRepositoryTest","","deleteCredentialSuccessfully()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","1","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","validateClusterThrowsExceptionWhenClusterNameIsNull()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","3","","de.lenneflow.lenneflowterraformserver.repository.ClusterRepositoryTest","","de.lenneflow.lenneflowterraformserver.repository.ClusterRepositoryTest","","findByUidReturnsNullWhenClusterDoesNotExist()",""
"failed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","7","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","getConnectionTokenDeletesExpiredToken()",""
"failed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","495","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","de.lenneflow.lenneflowterraformserver.controller.ServerControllerTest","","getClusterReturnsClusterWhenExists()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","1","","de.lenneflow.lenneflowterraformserver.util.UtilTest","","de.lenneflow.lenneflowterraformserver.util.UtilTest","","createTfvarsVariablesMapCreatesCorrectMap()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","2","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","de.lenneflow.lenneflowterraformserver.util.ValidatorTest","","validateClusterThrowsExceptionWhenRegionIsNull()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","23","","de.lenneflow.lenneflowterraformserver.repository.AccessTokenRepositoryTest","","de.lenneflow.lenneflowterraformserver.repository.AccessTokenRepositoryTest","","saveAccessTokenSuccessfully()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","24","","de.lenneflow.lenneflowterraformserver.util.UtilTest","","de.lenneflow.lenneflowterraformserver.util.UtilTest","","createTfvarsFileCreatesFileWithVariables()",""
"passed","Thu Jan 02 01:09:53 GMT 2025","Thu Jan 02 01:09:53 GMT 2025","43","","de.lenneflow.lenneflowterraformserver.util.UtilTest","","de.lenneflow.lenneflowterraformserver.util.UtilTest","","createTfvarsFileWritesCorrectContent()",""
